l_id,longitude,latitude
1100,-87.619673,41.75823
1101,-87.681648,41.910385
1104,-87.660667,42.000553
1102,-87.62442,41.900612
1105,-87.653755,41.928989
1106,-87.632446,41.884251
1107,-87.71682,41.691307
1108,-87.676872,41.910088
1017,-87.626076,41.892124
1109,-87.635864,41.886074
1110,-87.619255,41.866455
1111,-87.624954,41.883827
1112,-87.63414,41.880676
1113,-87.627151,41.880722
1114,-87.668877,41.978088
1115,-87.65992,41.93206
1116,-87.629799,41.878113
1117,-87.651421,41.961826
1118,-87.706764,41.910828
809,-87.63599,41.878708
1122,-87.650002,41.919998
1124,-87.639999,41.900002
1125,-87.650002,41.939999
1070,-87.650002,41.919998
1126,-87.669998,41.900002
1127,-87.639999,41.900002
1128,-87.639999,41.900002
1129,-87.669998,41.970001
1130,-87.660004,41.959999
1132,-87.660004,41.990002
1133,-87.668709,41.954212
1134,-87.6775,41.91289
1135,-87.660004,41.959999
1136,-87.65,41.88
1103,-87.65333,41.917355
1139,-87.63406,41.89092
1140,-87.654806,41.895828
1141,-87.75,41.939999
1143,-87.639999,41.900002
1144,-87.6367,41.878643
1145,-87.64177,41.92556
1146,-87.629997,41.889999
1147,-87.62425,41.89193
1120,-87.660301,41.988461
865,-87.561035,41.879787
1148,-87.658031,41.932306
1149,-87.669998,41.970001
1150,-87.620003,41.889999
1152,-87.631485,41.830868
1153,-87.669998,41.970001
1154,-87.620003,41.889999
807,-87.626204,41.910433
886,-87.669998,41.900002
994,-87.66174,42.008095
995,-87.646492,41.935249
824,-87.674446,41.908787
1155,-87.67021,41.925117
961,-87.65067,41.926823
965,-87.67399,41.94509
1000,-87.62899,41.90393
1156,-87.62922,41.903927
1157,-87.62955,41.88812
1158,-87.67736,41.887665
1159,-87.66603,42.00833
1160,-87.66393,41.944443
1161,-87.629032,41.90431
1142,-87.64932,41.917939
1163,-87.654942,41.929552
925,-87.653824,41.940387
1164,-87.660293,41.939552
1165,-87.638962,41.893357
1264,-87.677518,41.995052
911,-87.641394,41.926596
1166,-87.647468,41.881676
1167,-87.688271,41.967484
1168,-87.66343,41.907047
1169,-87.652476,41.940171
928,-87.64957,41.951337
1171,-87.684808,41.959928
1172,-87.65362,41.943943
1174,-87.75341,41.976279
1175,-87.631943,41.890259
1176,-87.642863,41.86791
1119,-87.643959,41.932842
1177,-87.666918,41.886321
1178,-87.675169,41.959052
1180,-87.635404,41.896848
1181,-87.63599,41.925503
1183,-87.662712,41.920162
1184,-87.62418,41.89765
1187,-87.61937,41.884373
1186,-87.656677,41.947182
1188,-87.620768,41.880858
1189,-87.59453,41.79126
1190,-117.924302,33.870394
1191,-87.654942,41.929552
1192,-87.649522,41.926288
1193,-85.826807,40.803691
1194,-85.826807,40.803691
1195,-87.660441,41.997575
1197,-87.676107,41.953885
1198,-87.624883,41.889437
1199,-87.640442,41.924899
1200,-87.713539,41.95014
1201,-87.65359,41.944466
904,-87.595805,41.787715
1202,-87.72714,41.968524
1203,-87.63006,41.893504
1204,-87.660301,41.988461
1205,-87.682533,41.896087
1206,-87.70555,41.944631
1207,-87.644356,41.939461
1208,-87.749811,41.953283
1210,-87.655479,41.962788
1209,-88.011848,41.743507
1211,-87.634201,41.914279
958,-87.62906,41.89004
1212,-87.653183,41.94038
1213,-87.680947,41.939804
1214,-87.652104,41.927715
1215,-87.692666,41.920823
1216,-87.634865,41.89658
1217,-87.673529,41.961763
1088,-87.631599,41.896091
1219,-87.62764,41.876289
1220,-87.624241,41.880668
1221,-87.635391,41.910917
1222,-87.637757,41.896032
1223,-87.668311,41.979202
1224,-87.679245,41.97197
1225,-87.668956,41.984368
1226,-87.65242,41.910103
1227,-87.648048,41.910652
1228,-87.640079,41.932892
1229,-87.716358,41.939483
1231,-87.653801,41.939537
1232,-87.626631,41.911752
1123,-87.61386,41.891223
1233,-87.629704,41.893503
1234,-87.629053,41.903875
1235,-87.653173,41.909606
1236,-87.68696,41.916665
1237,-87.647476,41.879906
1238,-87.653725,41.913727
1239,-87.712953,41.923484
1240,-87.629431,41.888098
1241,-87.6537,41.9282
1242,-87.634155,41.895622
1243,-87.625192,41.383309
1244,-87.65345,41.943398
1245,-87.643822,41.921899
1246,-87.646591,41.85704
1247,-87.678589,41.961483
880,-87.752602,41.953255
1248,-87.654526,41.95489
1250,-87.676116,41.93938
1252,-87.624249,41.883085
1253,-87.697741,41.923185
1255,-87.624958,41.883856
1254,-87.65319,41.958447
1256,-87.650352,41.939995
1257,-87.649691,41.943214
1258,-87.623284,41.882678
1260,-87.716354,41.939484
1261,-87.676109,41.939327
1262,-87.623619,41.884285
1263,-87.646294,41.856422
1266,-87.654556,41.91309
1267,-87.667946,41.979583
1268,-87.588781,41.800703
1269,-87.624241,41.882836
1270,-87.64877,41.926563
1271,-87.65433,41.936082
1272,-87.683044,41.910309
1274,-87.705635,41.928032
1275,-87.65412,41.940987
1276,-87.640862,41.926289
1277,-87.653618,41.939907
1278,-87.622421,41.884335
1273,-87.648989,41.940227
1279,-87.659775,41.951065
1281,-87.647919,41.925678
1282,-87.749031,41.954353
1283,-87.647644,41.935986
1284,-87.664266,41.943679
1285,-87.67915,41.966938
1286,-87.675819,41.954514
1288,-87.641754,41.925426
1289,-87.65506,41.939812
1196,-87.63179,41.911057
1290,-87.649147,41.940151
1291,-87.693748,41.965855
1292,-87.642921,41.929695
1293,-87.705482,41.944473
1294,-87.635368,41.893288
1295,-87.691925,41.973415
1298,-87.655815,41.946308
1297,-87.686607,41.900509
1299,-87.698853,41.910538
1301,-87.659279,41.884373
1185,-87.742126,41.772221
1303,-87.662857,41.998077
1296,-87.655384,41.9108
1304,-87.650182,41.926438
1305,-87.666893,42.019379
1307,-87.629921,41.893627
1308,-87.691682,41.973535
1309,-87.632095,41.867653
1310,-87.673943,41.965073
1311,-87.622833,41.887756
1312,-87.640106,41.878876
1313,-87.725334,41.860188
1287,-87.747406,41.953461
1314,-87.649415,41.9458
1315,-87.68821,41.950268
1316,-87.658173,41.884449
1317,-87.650002,41.919998
1318,-87.67716,41.95423
1319,-87.674224,41.951488
1320,-87.650909,41.887295
1321,-87.685265,41.918266
1322,-87.743195,42.014656
1323,-87.629234,41.904076
1324,-87.627068,41.853985
1325,-87.678253,41.96146
1326,-87.655128,41.884098
1327,-87.630961,41.885735
1328,-87.624333,41.879535
1329,-87.663742,41.927818
1330,-87.687119,41.967033
1331,-87.661713,41.883232
1332,-87.633959,41.912273
1333,-87.661713,41.883232
1334,-87.668976,41.977943
1335,-87.629799,41.878113
1338,-87.659935,41.932121
1339,-87.661774,41.885334
1341,-87.621841,41.88311
1342,-87.642349,41.928753
1343,-87.777206,41.953075
1344,-87.644244,41.936147
1345,-87.641129,41.925892
1346,-87.744217,41.965336
1347,-87.635183,41.893193
1348,-87.669762,41.905468
1349,-87.677109,41.910053
1300,-87.652405,41.908119
1350,-87.70726,41.927032
1351,-87.68777,41.96738
1352,-87.621727,41.896782
1353,-87.623711,41.898861
1354,-87.66528,41.88909
1358,-87.663673,41.935352
1359,-87.688515,41.965505
1360,-87.661729,41.998174
1361,-87.628365,41.89254
1356,-87.64954,41.948527
1357,-87.601345,41.794296
1362,-87.639328,41.923855
1363,-87.670364,41.906162
1364,-87.634872,41.911724
1365,-87.636536,41.916679
1366,-87.735619,41.946297
1367,-87.748703,41.954247
1368,-87.671669,41.906681
1369,-87.644798,41.931992
1370,-87.65377,41.94046
1371,-87.653275,41.965374
853,-87.618599,41.867565
1375,-87.68034,41.912254
1376,-87.639999,41.900002
1377,-87.620003,41.889999
1374,-87.660004,41.959999
1379,-87.63406,41.891655
1380,-87.643608,41.884212
1381,-87.609856,41.892117
1382,-87.639999,41.900002
1384,-87.74164,41.759422
1383,-87.6371,41.894386
1386,-87.639999,41.900002
1387,-87.677086,41.897144
1389,-87.6511,41.909824
1390,-87.629997,41.869999
1391,-87.66601,41.903053
1392,-87.636177,41.918541
1393,-87.669998,42.009998
1394,-87.65343,41.913723
1395,-87.699997,41.970001
1396,-87.70288,41.771584
1397,-87.629997,41.869999
1398,-87.650002,41.919998
1399,-87.67108,41.982452
1401,-87.620003,41.889999
1400,-87.668777,41.904831
1403,-87.650002,41.939999
1404,-87.66404,41.94793
1405,-87.62792,41.88499
1406,-87.64362,41.8965
1407,-87.640045,41.93289
1408,-87.644226,41.935726
1409,-87.692863,41.91029
1410,-87.660004,41.959999
1411,-87.650002,41.919998
1412,-87.618965,41.891018
1413,-87.650002,41.939999
1402,-87.6373,41.893147
1414,-87.620003,41.880001
1415,-87.646835,41.8843
1416,-87.64692,41.884296
1417,-87.66501,41.896103
1418,-87.662331,41.996307
1419,-87.6639,41.94344
1420,-87.65312,41.929016
1421,-87.679695,41.943195
1422,-87.6186,41.867565
1423,-87.633963,41.926372
1424,-87.716064,41.9812
1425,-87.71,42.01
1426,-87.658745,41.967438
1427,-87.65,41.94
1428,-87.61015,41.860806
1429,-87.668396,41.976192
1430,-87.69608,41.99039
1431,-87.65117,41.917908
1432,-87.53159,41.71782
1433,-87.65768,41.916775
1434,-87.650276,41.883087
1435,-87.628362,41.894314
1436,-88.080154,41.517849
1437,-87.606769,41.792785
1438,-87.66896,41.975929
1439,-87.710832,41.982909
1441,-87.639398,41.923331
1440,-87.618187,41.86179
1442,-87.634071,41.892776
1444,-87.629965,41.89123
1445,-87.662281,41.954792
1446,-87.678123,41.903172
1447,-87.584625,41.805542
1448,-87.629987,41.877277
1449,-87.634496,41.904387
1450,-87.648022,41.884689
1452,-87.628696,41.904282
1453,-87.656084,41.946184
1455,-87.657646,41.916733
1456,-87.668797,41.976383
1457,-87.644244,41.942527
1460,-87.624266,41.883322
1461,-87.677307,41.918999
1462,-87.614866,41.86302
1451,-87.63406,41.891655
1454,-87.63,41.89
1463,-87.650276,41.883087
1464,-87.715996,41.98109
1465,-87.681641,41.864861
1466,-87.648267,41.921821
1467,-87.651967,41.927752
1468,-87.630211,41.88319
1469,-87.616353,41.813612
1470,-87.584594,41.780616
4954,-87.650108,41.977325
1471,-87.63758,41.93158
1472,-87.612826,41.860505
1473,-87.631795,41.891045
1474,-87.649422,41.884586
1475,-87.650052,41.850033
2519,-87.693527,41.981832
1476,-87.609193,41.863279
1477,-87.624252,41.883083
1478,-87.708587,41.890047
1459,-87.610111,41.86615
1479,-87.626276,41.893323
1480,-87.628723,41.884834
1482,-87.618606,41.866165
1483,-87.65699,41.877483
4384,-87.629611,41.883145
1484,-87.647257,41.877662
1485,-87.687097,41.918649
1486,-87.647316,41.878967
1487,-87.6864,41.916203
1488,-87.63252,41.889183
1489,-87.633911,41.884457
1490,-87.628724,41.884834
1491,-87.626465,41.891708
1492,-87.657156,41.923131
1493,-87.622536,41.88432
1495,-87.654862,41.883979
1497,-87.636673,41.87989
1496,-87.66291,41.883804
1499,-87.673645,41.954895
1500,-87.631455,41.891855
1502,-87.651728,41.941003
1503,-87.667669,41.938941
1505,-87.673059,41.955054
1507,-87.62919,41.889796
1508,-87.641098,41.879677
1509,-87.620768,41.880858
1510,-87.663368,41.935905
1511,-87.636751,41.914705
1512,-87.772141,41.777943
1513,-87.610023,41.864879
1514,-87.640068,41.893559
1515,-87.644371,41.938206
1516,-87.642053,41.946083
1519,-87.658806,41.90958
1520,-87.655113,41.883961
1521,-87.624939,41.899185
1522,-87.644356,41.967873
1523,-87.629799,41.878113
1525,-87.657646,41.916733
1526,-87.627586,41.901558
1527,-87.647377,41.954624
1528,-87.664589,41.936626
1529,-87.67646,41.925037
1530,-87.647331,41.877377
1531,-87.624784,41.872526
1378,-87.663429,41.90131
1532,-87.625015,41.88448
1533,-87.625215,41.903635
1534,-87.626266,41.866802
1535,-87.65712,41.994545
1536,-87.651413,41.884171
1259,-87.648078,41.924935
1537,-87.636131,41.857632
1538,-87.682869,41.885891
1539,-87.597514,41.789574
1540,-87.624474,41.891109
1541,-87.628265,41.879433
1542,-87.686935,41.966351
1544,-87.61921,41.866302
1545,-87.642875,41.889038
1546,-87.65934,41.968342
1547,-87.644363,41.93808
1548,-87.643517,41.968536
1549,-87.684296,41.962589
1550,-87.941505,41.76125
1551,-87.656868,41.998264
1552,-87.648198,41.907992
1554,-87.71064,41.93108
1555,-87.620674,41.879181
1556,-87.631602,41.89281
821,-87.584488,41.803551
1557,-87.640083,41.874546
6363,-87.72714,41.94197
1558,-87.620476,41.886467
1559,-87.669647,41.940853
1560,-87.649078,41.908684
1561,-87.669076,41.939563
1562,-87.871346,42.010872
1517,-87.629799,41.878113
1563,-87.650002,41.880001
1564,-87.629799,41.878113
1498,-87.634354,41.896137
1565,-87.624207,41.891766
1566,-87.624207,41.891766
1567,-87.678688,41.947464
1568,-87.663956,41.950195
1569,-87.679085,41.902996
1570,-87.63221,41.878056
1571,-87.635506,41.894218
1572,-87.631683,41.911556
1573,-87.630234,41.883636
1575,-87.630916,41.896023
1576,-87.690063,41.970688
1578,-87.652077,41.90992
1579,-87.603241,41.785885
1543,-87.629799,41.878113
1580,-87.846321,41.980042
1581,-87.675652,41.89621
1582,-87.624161,41.895275
1583,-87.630234,41.883636
1584,-87.629799,41.878113
1587,-87.691681,41.86084
1518,-87.621216,41.898293
1588,-87.648849,41.93169
1591,-87.668381,41.977348
1590,-87.665262,41.869276
1592,-87.661217,41.953091
1593,-87.660339,41.933807
1594,-87.691017,41.859566
1595,-87.611374,41.892456
1596,-87.588676,41.790382
1598,-87.629799,41.878113
1599,-87.660583,41.869125
1494,-87.646866,41.961895
1600,-87.629997,41.880001
803,-87.66501,41.896103
1601,-87.639999,41.880001
1602,-87.599998,41.799999
1603,-87.655525,41.994911
1604,-87.6972,41.69159
1605,-87.639999,41.900002
1606,-87.624725,41.877117
1607,-87.629997,41.880001
1608,-87.648506,41.917297
1373,-87.433357,41.385059
1609,-87.631454,41.891853
2293,-87.62414,41.894512
1611,-87.650002,41.919998
1612,-87.673332,41.90807
1613,-87.699997,41.939999
1610,-87.709999,42.009998
1614,-87.669998,41.900002
1615,-87.659554,41.951321
1616,-87.650002,41.919998
1553,-87.63278,41.895782
1617,-87.64622,41.89119
1618,-87.669998,41.970001
1619,-87.690002,41.880001
1620,-87.65764,41.94862
1621,-87.624443,41.886803
1622,-87.75,41.939999
1623,-87.687065,41.929108
1624,-87.67628,41.9105
1625,-87.550125,41.722794
1626,-87.64615,41.940025
1627,-87.699997,41.919998
1628,-87.639999,41.900002
1586,-87.639999,41.880001
1629,-87.660004,41.959999
1577,-87.65,41.94
1630,-87.650002,41.919998
1631,-87.65293,41.942764
1632,-87.639999,41.900002
1633,-87.620003,41.880001
1589,-87.620003,41.889999
1634,-87.66407,41.94902
1635,-87.658615,41.84131
1636,-87.760002,41.970001
1637,-87.6385,41.96367
1638,-87.629997,41.869999
1639,-87.650002,41.919998
1640,-87.629997,41.889999
1641,-87.75522,41.97519
1642,-87.651794,41.927628
1643,-87.633133,41.933701
1644,-87.61731,41.88456
1645,-87.614525,41.891468
1646,-87.624359,41.88446
1647,-87.629997,41.889999
1648,-87.639999,41.880001
1649,-87.646072,41.923931
1650,-87.66269,41.896133
1481,-87.629997,41.889999
1651,-87.699997,41.990002
1652,-87.629997,41.889999
1653,-87.809998,41.939999
1654,-87.629997,41.889999
1655,-87.655556,41.87781
1656,-87.68782,41.96746
1657,-87.629997,41.889999
1658,-87.643394,41.881832
1659,-87.660004,41.959999
1660,-87.650002,41.919998
1661,-87.663,42.015003
1662,-87.620003,41.889999
1663,-87.650002,41.939999
1664,-87.624937,41.878599
1665,-87.650002,41.939999
1666,-87.669998,41.900002
947,-87.653917,41.934746
1667,-87.629997,41.889999
1668,-87.650002,41.919998
1670,-87.6422,41.928513
1671,-87.690002,41.880001
1669,-87.690002,41.880001
1672,-87.650002,41.919998
1673,-87.650002,41.919998
1071,-87.684494,41.962364
1674,-87.690002,41.880001
1675,-87.629997,41.880001
1676,-87.629997,41.880001
1677,-87.629997,41.880001
1678,-87.65406,41.93916
1679,-87.629997,41.84
1680,-87.630936,41.88321
1681,-87.66973,41.98404
1682,-87.62582,41.9032
1684,-87.63122,41.89519
1686,-87.65,41.94
1687,-87.655563,41.963005
1688,-87.656084,41.946184
1689,-87.61869,41.862568
1690,-87.65712,41.994545
1691,-87.655045,41.932613
1692,-87.62418,41.890137
1693,-87.60124,41.790997
1694,-87.68916,41.89135
1695,-87.65427,41.944477
1696,-87.625244,41.842297
1697,-87.6537,41.9282
1698,-87.684494,41.962364
1699,-87.661255,41.92524
1700,-87.653076,41.910328
1701,-87.69,41.88
1702,-87.662155,41.900593
1703,-87.66633,41.925175
1704,-87.667046,41.938503
1705,-87.63451,41.895576
1706,-87.66238,41.88427
1707,-87.65,41.87
1708,-87.678955,41.954433
1709,-87.66603,42.00833
1710,-87.622337,41.87899
1230,-87.67,41.9
1711,-87.67,41.9
1712,-87.621487,41.884659
825,-87.685348,41.840966
1713,-87.629829,41.89946
1714,-87.66859,41.904995
1715,-87.72844,41.986244
1716,-87.625252,41.885757
1717,-87.67726,41.907196
1718,-87.68005,41.917183
1719,-87.62531,41.86659
1720,-87.665098,41.988967
1721,-87.668514,41.975819
1722,-87.65,41.92
1723,-87.728131,41.971781
1218,-87.62227,41.884514
1724,-87.633125,41.884453
1725,-87.624257,41.883207
1726,-87.63,41.89
1727,-87.624148,41.874484
1728,-87.433365,41.385052
1729,-88.314371,41.748683
1730,-87.62899,41.877525
1731,-87.658112,41.925591
1732,-87.636941,41.878088
1733,-87.668324,41.928777
1734,-87.751057,41.940748
1735,-87.706094,41.953624
1736,-87.62987,41.878162
1737,-87.617096,41.874794
1738,-87.620828,41.88776
1739,-87.617199,41.870012
1740,-87.62811,41.89249
1741,-87.660642,41.884081
1742,-87.654941,41.878731
1743,-87.646996,41.8914
1744,-87.62955,41.88812
1745,-87.632514,41.923287
1746,-87.712002,41.996335
1747,-87.666222,42.009155
1748,-87.654941,41.878731
1749,-87.63452,41.896006
1750,-87.62,41.89
1751,-87.652556,41.894182
1752,-87.63018,41.884074
1753,-87.635678,41.921876
973,-87.648616,41.93235
1754,-87.64611,41.940028
1755,-87.670211,41.905446
1756,-87.660303,41.988462
1757,-87.648285,41.911877
1758,-87.644346,41.933651
1759,-87.66683,42.019351
1760,-87.625642,41.899566
1762,-87.652969,41.921986
1761,-87.647642,41.879484
1763,-87.624783,41.873584
1764,-87.716011,41.707976
1765,-87.710685,41.92438
1766,-87.637993,41.922821
1249,-87.784243,41.994098
1767,-87.661845,41.88774
1768,-87.632258,41.851731
1769,-87.671752,41.945357
1770,-87.629599,41.889572
1771,-87.664085,41.89612
1772,-87.679171,41.977072
1773,-87.644359,41.967871
1774,-87.629546,41.888175
1775,-87.58044,41.789822
1776,-87.620611,41.876666
1777,-87.65281,41.884422
1778,-87.652872,41.976413
1779,-87.694174,41.997757
1780,-87.631483,41.83087
1781,-87.624266,41.883313
1782,-87.665487,41.822237
1783,-87.649241,41.88655
1784,-87.62793,41.885777
1785,-87.64343,41.929761
1786,-87.637123,41.931104
1787,-87.63472,41.911667
1788,-87.65375,41.940141
1789,-87.673756,41.916189
1790,-87.628105,41.8933
1791,-87.645252,41.923259
1792,-87.627899,41.870789
1793,-87.656441,41.923512
1794,-87.626701,41.893314
1795,-87.64885,41.928745
1796,-87.627174,41.897549
1797,-87.651854,41.927909
1798,-87.658413,41.891034
1799,-87.650052,41.850033
1800,-87.663817,41.972521
1801,-87.62811,41.89249
1802,-87.631177,41.91959
1803,-87.655594,41.962433
1804,-87.624528,41.875357
1805,-87.625255,41.885756
1806,-87.618904,41.896805
1807,-87.618814,41.891815
1808,-87.660743,42.001479
1066,-87.647278,41.891827
1809,-87.762872,41.77777
1810,-87.716109,41.887519
1811,-87.67428,41.90834
1813,-87.630137,41.905665
1814,-87.649024,41.932733
1815,-87.64854,41.91925
1816,-87.652,41.894173
1817,-87.64751,41.871914
1818,-87.67556,41.976339
1819,-87.626518,41.836407
1820,-87.63461,41.907684
1821,-87.630954,41.87686
2207,-87.71041,41.975697
1822,-87.628912,41.889474
1823,-87.65683,41.874348
1824,-87.63877,41.917145
1825,-87.624152,41.888185
1826,-87.624381,41.852765
1827,-87.699563,41.848347
1828,-87.655341,41.929797
1829,-87.655582,41.94606
1830,-87.627066,41.885407
1336,-87.637123,41.931104
1831,-87.677358,41.907607
1832,-87.597,41.788563
1833,-87.598544,41.785943
1834,-87.631424,41.897049
1835,-87.625664,41.913597
1836,-87.63814,41.894174
828,-87.686857,41.916526
1837,-87.63278,41.895782
